#plot,ctr
#x,y,sp,age,mysize,tag,sprout
64.5739028,11.21287642,2,0,4.520000384,443,63
63.97108876,11.40297159,1,0,22.28169203,444,0
61.62399218,12.11945581,1,0,20.37183272,445,0
62.37511071,13.57175914,2,0,2.2,446,64
62.25738677,13.62690506,2,0,3.405915782,447,64
62.36710258,15.92068214,1,0,19.63971998,448,0
67.91867609,16.64151269,1,0,31.3216928,449,0
67.00941468,18.08460262,2,0,9.67662054,450,65
66.95602072,18.36326432,2,0,9.358310654,451,65
66.86633729,18.42616509,2,0,3.469577759,452,65
67.06337525,18.52857755,2,0,3.246760839,453,65
64.64771668,19.73576722,1,0,20.11718481,454,0
64.83810647,22.94716687,1,0,28.29774888,455,0
61.64036047,24.71525526,1,0,21.93155116,456,0
64.70410362,24.53505887,2,0,1.65,457,66
69.70746894,23.79689388,1,0,18.23915648,458,0
63.37490566,26.175,2,0,0.98,459,67
63.37490566,26.175,2,0,0.82,459,67
63.37490566,26.175,2,0,0.65,459,67
65.12256502,27.35176888,1,0,13.59183214,460,0
61.02933599,27.66331705,2,0,13.94197301,461,68
61.47266156,27.82640869,2,0,9.230986699,462,68
61.55963182,27.76995853,2,0,7.60760628,463,68
61.25990052,27.98218904,2,0,3.405915782,464,68
61.33360575,28.11042047,2,0,2.8,465,68
63.2499069,28.89462986,1,0,16.04281826,466,0
78.3886212,20.45143286,1,0,23.17295971,467,0
77.66972415,22.8728525,1,0,36.73296087,468,0
71.06345975,26.21662144,2,0,2.84,470,69
70.97710461,26.3277709,2,0,3.756056657,471,69
71.04104503,26.34538302,2,0,5.411268065,472,69
71.07300416,26.49036155,2,0,2.928450953,473,69
71.13635501,26.37388675,2,0,1.92,474,69
71.98534618,27.15407299,1,0,20.1490158,475,0
70.83865943,28.27284906,1,0,21.32676237,476,0
69.53653332,29.17072403,2,0,1.49,477,70
69.75883133,29.45060244,2,0,1.22,478,70
73.52820816,26.68679201,2,0,0.98,480,71
73.53720108,26.77009156,2,0,1.48,481,71
78.1740831,26.53030758,1,0,21.00845249,483,0
76.98300866,27.77143766,1,0,26.67436846,484,0
76.35069366,29.13006318,1,0,21.42225534,485,0
77.18448323,30.89487469,1,0,14.32394488,486,0
79.65264887,33.41818224,1,0,26.10141067,487,0
80.04135208,35.02833456,1,0,9.517465597,488,0
76.34695215,35.0485937,1,0,20.94479051,489,0
74.97647877,35.88886738,1,0,6.238873769,490,0
73.8540187,35.73538489,1,0,15.21521256,491,0
77.42007709,37.76466715,1,0,9.230986699,492,0
70.2196246,38.38712496,1,0,19.19408614,493,0
67.76189002,30.43504451,1,0,22.75915686,494,0
65.46931234,30.51620665,2,0,1.16,495,72
62.83598611,32.38315023,2,0,4.997465213,497,73
62.73805981,32.37356792,2,0,6.143380803,498,73
62.50257071,32.29219417,2,0,1.76,499,73
63.6315446,32.08153208,1,0,13.91014203,500,0
65.9281761,32.72584852,1,0,17.57070572,501,0
69.47743055,33.58208336,1,0,21.07211447,502,0
66.86120879,36.2680212,2,0,3.21492985,503,74
67.11169432,36.22232194,2,0,2.0,504,74
69.58956849,37.11817715,1,0,23.10929774,507,0
68.73916023,38.74962188,1,0,16.774931,508,0
67.9063667,39.2151614,2,0,2.58,509,75
67.73705184,39.14414926,2,0,3.087605896,510,75
67.84907909,39.24303193,2,0,1.13,511,75
63.55330748,36.84106392,2,0,2.5,512,76
63.41614381,36.98661847,2,0,4.424507418,513,76
63.15066847,37.09269043,2,0,8.116902098,514,76
64.47943154,39.22419774,2,0,4.169859509,515,77
60.59653235,40.15482132,1,0,19.98986085,516,0
60.44240226,41.84486072,1,0,22.31352302,517,0
64.28107037,43.21566661,2,0,7.734930234,518,78
64.45445205,42.87661827,2,0,3.183098862,519,78
65.02295605,42.57057809,1,0,16.58394507,520,0
64.85158857,43.13719756,2,0,13.62366313,521,78
66.32444656,41.80084348,1,0,21.10394545,522,0
67.95959361,41.93686901,1,0,15.91549431,523,0
62.97837214,45.19619499,1,0,12.06394469,524,0
61.94481401,46.08583472,1,0,16.2338042,525,0
61.10060927,47.54165741,1,0,20.65831161,526,0
67.45406449,49.08089915,1,0,22.21803006,527,0
72.09302751,49.26664568,1,0,5.888732894,528,0
74.67322132,48.33377764,1,0,23.10929774,529,0
82.2771816,6.181643517,2,0,3.69239468,530,79
82.398578,6.342940154,2,0,8.148733086,531,79
82.92898059,8.091046038,1,0,28.07493196,532,0
83.63959516,6.360067805,1,0,24.82817112,533,0
83.8089203,5.485216772,1,0,24.92366409,534,0
84.70086254,5.200083036,2,0,5.379437077,535,80
84.69580901,5.021426707,2,0,9.549296586,536,80
84.7677858,4.890266895,2,0,2.52,537,80
89.53809658,4.436852978,1,0,29.66648139,538,0
88.61130777,9.007369109,1,0,30.30310116,539,0
91.85943587,1.694194958,1,0,9.517465597,540,0
91.22143586,2.53265348,1,0,21.00845249,541,0
92.45475231,-0.896310466,1,0,23.39577663,542,0
97.56394211,3.325382171,1,0,18.52563538,544,0
97.3544605,4.010256076,1,0,9.230986699,545,0
95.04849198,4.554119361,2,0,3.278591828,546,81
94.79070922,4.61880352,2,0,1.48,548,81
94.80229873,4.486279399,2,0,0.93,549,81
90.28277833,5.27271456,1,0,17.3478888,550,0
91.70171221,8.747952384,1,0,16.07464925,551,0
98.22775695,9.120955211,1,0,11.52281788,552,0
98.67089141,9.954675612,1,0,18.20732549,553,0
97.42415448,12.39218624,1,0,29.38000249,554,0
91.84586406,12.59664361,1,0,24.3188753,556,0
92.64671591,14.82786361,2,0,1.73,557,82
92.55862002,15.18793562,2,0,2.07,558,82
92.64495124,14.96211027,2,0,1.52,559,82
93.71859531,15.24041505,1,0,18.93943823,560,0
91.59765102,16.18069231,1,0,20.21267777,561,0
95.6014386,17.18276988,2,0,5.602253997,562,83
95.58285597,17.39667151,2,0,5.793239929,563,83
97.58171639,16.38370679,1,0,27.43831219,564,0
99.86715638,14.21097374,2,0,9.485634608,565,84
99.86214034,14.44296951,2,0,5.124789168,566,84
99.96654436,14.22259631,2,0,2.514648101,567,84
99.70532186,14.53133218,2,0,2.99211293,568,84
99.71403399,14.52642315,2,0,4.201690498,569,84
91.53184234,19.84169949,1,0,27.02450934,572,0
90.74999543,19.99738201,2,0,5.634084985,573,85
83.93993405,11.65903479,1,0,8.912676813,574,0
